ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-03-13,658.5356583176441,604.0278168865307,694.6461276736557,658.5356583176441,658.5356583176441,-9.413089131719326,-9.413089131719326,-9.413089131719326,-9.413089131719326,-9.413089131719326,-9.413089131719326,0.0,0.0,0.0,649.1225691859248
2024-03-14,658.322748940617,608.55334138484,690.4572679787507,658.322748940617,658.322748940617,-9.2762274000463,-9.2762274000463,-9.2762274000463,-9.2762274000463,-9.2762274000463,-9.2762274000463,0.0,0.0,0.0,649.0465215405707
2024-03-15,658.10983956359,607.3054146648236,691.5297629008305,658.10983956359,658.10983956359,-9.394098930881606,-9.394098930881606,-9.394098930881606,-9.394098930881606,-9.394098930881606,-9.394098930881606,0.0,0.0,0.0,648.7157406327084
2024-03-18,657.4711114325088,604.6889554177209,690.2219875544928,657.4711114325088,657.4711114325088,-9.221470808239227,-9.221470808239227,-9.221470808239227,-9.221470808239227,-9.221470808239227,-9.221470808239227,0.0,0.0,0.0,648.2496406242695
2024-03-19,657.2582020554819,604.8052901099908,689.4529526025526,657.2582020554819,657.2582020554819,-10.175177444064932,-10.175177444064932,-10.175177444064932,-10.175177444064932,-10.175177444064932,-10.175177444064932,0.0,0.0,0.0,647.0830246114169
2024-03-20,657.0452926784549,603.7172926637479,691.90740098048,657.0452926784549,657.0452926784549,-9.41308913178768,-9.41308913178768,-9.41308913178768,-9.41308913178768,-9.41308913178768,-9.41308913178768,0.0,0.0,0.0,647.6322035466671
2024-03-21,656.8323833014279,605.1458925448466,689.1766335908715,656.8323833014279,656.8323833014279,-9.276227399976959,-9.276227399976959,-9.276227399976959,-9.276227399976959,-9.276227399976959,-9.276227399976959,0.0,0.0,0.0,647.5561559014509
2024-03-22,656.6194739244008,603.8173171680623,688.6764364914275,656.6194739244008,656.6194739244008,-9.394098930857009,-9.394098930857009,-9.394098930857009,-9.394098930857009,-9.394098930857009,-9.394098930857009,0.0,0.0,0.0,647.2253749935438
2024-03-25,655.9807457933197,603.6576116387827,689.6626407142476,655.9807457933197,655.9807457933197,-9.221470808260705,-9.221470808260705,-9.221470808260705,-9.221470808260705,-9.221470808260705,-9.221470808260705,0.0,0.0,0.0,646.7592749850589
2024-03-26,655.7678364162928,603.3183160445266,690.943556780442,655.7678364162928,655.7678364162928,-10.175177444002545,-10.175177444002545,-10.175177444002545,-10.175177444002545,-10.175177444002545,-10.175177444002545,0.0,0.0,0.0,645.5926589722902
2024-03-27,655.5549270392656,601.2807391191081,690.5541403750161,655.5549270392656,655.5549270392656,-9.413089131752715,-9.413089131752715,-9.413089131752715,-9.413089131752715,-9.413089131752715,-9.413089131752715,0.0,0.0,0.0,646.1418379075129
2024-03-28,655.3420176622387,600.185806587838,688.6428844235297,655.3420176622387,655.3420176622387,-9.276227400119147,-9.276227400119147,-9.276227400119147,-9.276227400119147,-9.276227400119147,-9.276227400119147,0.0,0.0,0.0,646.0657902621195
2024-04-01,654.4903801541305,603.259928789756,690.7784127860152,654.4903801541305,654.4903801541305,-9.221470808323751,-9.221470808323751,-9.221470808323751,-9.221470808323751,-9.221470808323751,-9.221470808323751,0.0,0.0,0.0,645.2689093458068
2024-04-02,654.2774707771034,603.1849235309361,687.7840056791908,654.2774707771034,654.2774707771034,-10.175177444102538,-10.175177444102538,-10.175177444102538,-10.175177444102538,-10.175177444102538,-10.175177444102538,0.0,0.0,0.0,644.1022933330008
2024-04-03,654.0645614000764,599.661647247565,689.0005207195396,654.0645614000764,654.0645614000764,-9.413089131884096,-9.413089131884096,-9.413089131884096,-9.413089131884096,-9.413089131884096,-9.413089131884096,0.0,0.0,0.0,644.6514722681923
2024-04-04,653.8516520230495,598.1381526197478,689.835658101371,653.8516520230495,653.8516520230495,-9.276227400049802,-9.276227400049802,-9.276227400049802,-9.276227400049802,-9.276227400049802,-9.276227400049802,0.0,0.0,0.0,644.5754246229997
2024-04-05,653.6387426460224,601.3404939730059,687.7498267943658,653.6387426460224,653.6387426460224,-9.394098930833868,-9.394098930833868,-9.394098930833868,-9.394098930833868,-9.394098930833868,-9.394098930833868,0.0,0.0,0.0,644.2446437151885
2024-04-08,653.0000145149413,596.3787304227194,686.7860341854026,653.0000145149413,653.0000145149413,-9.221470808303655,-9.221470808303655,-9.221470808303655,-9.221470808303655,-9.221470808303655,-9.221470808303655,0.0,0.0,0.0,643.7785437066376
2024-04-09,652.7871051379143,598.0223221154652,685.0920951909623,652.7871051379143,652.7871051379143,-10.175177444120555,-10.175177444120555,-10.175177444120555,-10.175177444120555,-10.175177444120555,-10.175177444120555,0.0,0.0,0.0,642.6119276937937
2024-04-10,652.5741957608873,602.7788444012511,684.8446361943777,652.5741957608873,652.5741957608873,-9.413089131745817,-9.413089131745817,-9.413089131745817,-9.413089131745817,-9.413089131745817,-9.413089131745817,0.0,0.0,0.0,643.1611066291415
2024-04-11,652.3612863838604,603.826765052469,689.7335990445564,652.3612863838604,652.3612863838604,-9.276227399980456,-9.276227399980456,-9.276227399980456,-9.276227399980456,-9.276227399980456,-9.276227399980456,0.0,0.0,0.0,643.0850589838799
2024-04-12,652.1483770068331,596.2462070999063,686.6908518537905,652.1483770068331,652.1483770068331,-9.394098930809271,-9.394098930809271,-9.394098930809271,-9.394098930809271,-9.394098930809271,-9.394098930809271,0.0,0.0,0.0,642.7542780760239
2024-04-15,651.5096488757522,601.3046924045915,686.7813018671226,651.5096488757522,651.5096488757522,-9.221470808366702,-9.221470808366702,-9.221470808366702,-9.221470808366702,-9.221470808366702,-9.221470808366702,0.0,0.0,0.0,642.2881780673855
2024-04-16,651.2967394987252,594.1025621147128,683.6046667484635,651.2967394987252,651.2967394987252,-10.175177444138573,-10.175177444138573,-10.175177444138573,-10.175177444138573,-10.175177444138573,-10.175177444138573,0.0,0.0,0.0,641.1215620545865
2024-04-17,651.083830121698,600.2295772733669,684.7755068764973,651.083830121698,651.083830121698,-9.413089131814168,-9.413089131814168,-9.413089131814168,-9.413089131814168,-9.413089131814168,-9.413089131814168,0.0,0.0,0.0,641.6707409898838
2024-04-18,650.870920744671,598.2394230678939,683.3834116996866,650.870920744671,650.870920744671,-9.27622740001688,-9.27622740001688,-9.27622740001688,-9.27622740001688,-9.27622740001688,-9.27622740001688,0.0,0.0,0.0,641.5946933446542
2024-04-19,650.658011367644,596.7834527028884,685.740728757429,650.658011367644,650.658011367644,-9.394098930810728,-9.394098930810728,-9.394098930810728,-9.394098930810728,-9.394098930810728,-9.394098930810728,0.0,0.0,0.0,641.2639124368333
2024-04-22,650.0192832365631,593.7708383198551,681.6539598277044,650.0192832365631,650.0192832365631,-9.221470808429745,-9.221470808429745,-9.221470808429745,-9.221470808429745,-9.221470808429745,-9.221470808429745,0.0,0.0,0.0,640.7978124281333
2024-04-23,649.8063738595358,594.7336943451113,682.9209199702696,649.8063738595358,649.8063738595358,-10.175177444076187,-10.175177444076187,-10.175177444076187,-10.175177444076187,-10.175177444076187,-10.175177444076187,0.0,0.0,0.0,639.6311964154596
2024-04-24,649.5934644825089,596.2744199833992,685.2163810102603,649.5934644825089,649.5934644825089,-9.413089131779204,-9.413089131779204,-9.413089131779204,-9.413089131779204,-9.413089131779204,-9.413089131779204,0.0,0.0,0.0,640.1803753507297
2024-04-25,649.3805551054819,596.0347150869544,682.695793696285,649.3805551054819,649.3805551054819,-9.276227399879543,-9.276227399879543,-9.276227399879543,-9.276227399879543,-9.276227399879543,-9.276227399879543,0.0,0.0,0.0,640.1043277056024
2024-04-26,649.1676457284549,596.9826720821967,685.6417658287493,649.1676457284549,649.1676457284549,-9.394098930873403,-9.394098930873403,-9.394098930873403,-9.394098930873403,-9.394098930873403,-9.394098930873403,0.0,0.0,0.0,639.7735467975815
2024-04-29,648.5289175973738,595.5978354119738,680.7134322671939,648.5289175973738,648.5289175973738,-9.22147080823926,-9.22147080823926,-9.22147080823926,-9.22147080823926,-9.22147080823926,-9.22147080823926,0.0,0.0,0.0,639.3074467891346
2024-04-30,648.3160082203467,594.017024102056,679.1881012392415,648.3160082203467,648.3160082203467,-10.175177444095777,-10.175177444095777,-10.175177444095777,-10.175177444095777,-10.175177444095777,-10.175177444095777,0.0,0.0,0.0,638.1408307762509
2024-05-02,647.8901894662926,595.939382456047,681.5517631455142,647.8901894662926,647.8901894662926,-9.276227400021732,-9.276227400021732,-9.276227400021732,-9.276227400021732,-9.276227400021732,-9.276227400021732,0.0,0.0,0.0,638.6139620662708
2024-05-03,647.6772800892657,598.3239358017718,678.4442612981251,647.6772800892657,647.6772800892657,-9.394098930761535,-9.394098930761535,-9.394098930761535,-9.394098930761535,-9.394098930761535,-9.394098930761535,0.0,0.0,0.0,638.2831811585041
2024-05-06,647.0385519581847,592.8188984909159,681.6996302413289,647.0385519581847,647.0385519581847,-9.221470808302303,-9.221470808302303,-9.221470808302303,-9.221470808302303,-9.221470808302303,-9.221470808302303,0.0,0.0,0.0,637.8170811498824
2024-05-07,646.8256425811575,593.8192435963048,677.2482006316978,646.8256425811575,646.8256425811575,-10.175177444033391,-10.175177444033391,-10.175177444033391,-10.175177444033391,-10.175177444033391,-10.175177444033391,0.0,0.0,0.0,636.6504651371241
2024-05-08,646.6127332041304,593.9643002362958,683.3064256308664,646.6127332041304,646.6127332041304,-9.413089131709278,-9.413089131709278,-9.413089131709278,-9.413089131709278,-9.413089131709278,-9.413089131709278,0.0,0.0,0.0,637.1996440724212
2024-05-09,646.3998238271034,593.636066036385,679.3953661325562,646.3998238271034,646.3998238271034,-9.276227399952386,-9.276227399952386,-9.276227399952386,-9.276227399952386,-9.276227399952386,-9.276227399952386,0.0,0.0,0.0,637.123596427151
2024-05-10,646.1869144500765,590.684589969678,681.6752736001832,646.1869144500765,646.1869144500765,-9.394098930824208,-9.394098930824208,-9.394098930824208,-9.394098930824208,-9.394098930824208,-9.394098930824208,0.0,0.0,0.0,636.7928155192524
2024-05-13,645.5481863189954,593.744004677783,679.6741264064143,645.5481863189954,645.5481863189954,-9.22147080828222,-9.22147080828222,-9.22147080828222,-9.22147080828222,-9.22147080828222,-9.22147080828222,0.0,0.0,0.0,636.3267155107131
2024-05-14,645.3352769419683,589.127176290829,682.5549044390211,645.3352769419683,645.3352769419683,-10.175177444131812,-10.175177444131812,-10.175177444131812,-10.175177444131812,-10.175177444131812,-10.175177444131812,0.0,0.0,0.0,635.1600994978365
2024-05-15,645.1223675649413,592.9346077021431,677.5386934827338,645.1223675649413,645.1223675649413,-9.413089131777632,-9.413089131777632,-9.413089131777632,-9.413089131777632,-9.413089131777632,-9.413089131777632,0.0,0.0,0.0,635.7092784331637
2024-05-16,644.9094581879143,593.4205051469103,679.8926882107913,644.9094581879143,644.9094581879143,-9.276227400026583,-9.276227400026583,-9.276227400026583,-9.276227400026583,-9.276227400026583,-9.276227400026583,0.0,0.0,0.0,635.6332307878878
2024-05-17,644.6965488108874,592.3031013968007,679.4014229314122,644.6965488108874,644.6965488108874,-9.394098930886882,-9.394098930886882,-9.394098930886882,-9.394098930886882,-9.394098930886882,-9.394098930886882,0.0,0.0,0.0,635.3024498800005
2024-05-20,644.0578206798061,589.6129420665202,679.4234640181351,644.0578206798061,644.0578206798061,-9.221470808345257,-9.221470808345257,-9.221470808345257,-9.221470808345257,-9.221470808345257,-9.221470808345257,0.0,0.0,0.0,634.8363498714609
2024-05-21,643.8449113027792,590.0208951785834,679.8165359250894,643.8449113027792,643.8449113027792,-10.175177444069428,-10.175177444069428,-10.175177444069428,-10.175177444069428,-10.175177444069428,-10.175177444069428,0.0,0.0,0.0,633.6697338587098
2024-05-22,643.6320019257521,589.9031526085606,678.7989366010305,643.6320019257521,643.6320019257521,-9.413089131805698,-9.413089131805698,-9.413089131805698,-9.413089131805698,-9.413089131805698,-9.413089131805698,0.0,0.0,0.0,634.2189127939464
2024-05-23,643.4190925487251,593.4688571632989,677.4704422651506,643.4190925487251,643.4190925487251,-9.27622739995724,-9.27622739995724,-9.27622739995724,-9.27622739995724,-9.27622739995724,-9.27622739995724,0.0,0.0,0.0,634.1428651487678
2024-05-24,643.2061831716981,588.4523539827693,673.8962653025832,643.2061831716981,643.2061831716981,-9.394098930775014,-9.394098930775014,-9.394098930775014,-9.394098930775014,-9.394098930775014,-9.394098930775014,0.0,0.0,0.0,633.812084240923
2024-05-27,642.5674550406169,590.7761137873811,676.407995359804,642.5674550406169,642.5674550406169,-9.221470808196342,-9.221470808196342,-9.221470808196342,-9.221470808196342,-9.221470808196342,-9.221470808196342,0.0,0.0,0.0,633.3459842324205
2024-05-28,642.35454566359,587.9204774815615,673.6643173385456,642.35454566359,642.35454566359,-10.17517744400704,-10.17517744400704,-10.17517744400704,-10.17517744400704,-10.17517744400704,-10.17517744400704,0.0,0.0,0.0,632.1793682195829
2024-05-29,642.141636286563,590.5456986518235,677.3996819457759,642.141636286563,642.141636286563,-9.413089131874052,-9.413089131874052,-9.413089131874052,-9.413089131874052,-9.413089131874052,-9.413089131874052,0.0,0.0,0.0,632.728547154689
2024-05-30,641.928726909536,588.7656584221767,675.1812872723135,641.928726909536,641.928726909536,-9.276227399993662,-9.276227399993662,-9.276227399993662,-9.276227399993662,-9.276227399993662,-9.276227399993662,0.0,0.0,0.0,632.6524995095423
2024-05-31,641.7158175325089,588.7460143126661,676.5704397882639,641.7158175325089,641.7158175325089,-9.394098930837687,-9.394098930837687,-9.394098930837687,-9.394098930837687,-9.394098930837687,-9.394098930837687,0.0,0.0,0.0,632.3217186016713
2024-06-03,641.0770894014278,589.4527090411219,674.5646792903354,641.0770894014278,641.0770894014278,-9.221470808259385,-9.221470808259385,-9.221470808259385,-9.221470808259385,-9.221470808259385,-9.221470808259385,0.0,0.0,0.0,631.8556185931684
2024-06-04,640.8641800244009,588.5790304926721,677.3590214705939,640.8641800244009,640.8641800244009,-10.175177444105461,-10.175177444105461,-10.175177444105461,-10.175177444105461,-10.175177444105461,-10.175177444105461,0.0,0.0,0.0,630.6890025802954
2024-06-05,640.6512706473736,587.1815927402934,672.7779109316068,640.6512706473736,640.6512706473736,-9.413089131735772,-9.413089131735772,-9.413089131735772,-9.413089131735772,-9.413089131735772,-9.413089131735772,0.0,0.0,0.0,631.2381815156378
2024-06-06,640.4383612703467,587.7133553817706,674.309793056897,640.4383612703467,640.4383612703467,-9.276227400030084,-9.276227400030084,-9.276227400030084,-9.276227400030084,-9.276227400030084,-9.276227400030084,0.0,0.0,0.0,631.1621338703167
2024-06-07,640.2254518933196,587.6203706006098,678.2597350091336,640.2254518933196,640.2254518933196,-9.394098930839144,-9.394098930839144,-9.394098930839144,-9.394098930839144,-9.394098930839144,-9.394098930839144,0.0,0.0,0.0,630.8313529624804
2024-06-10,639.5867237622386,586.3691456487381,673.7091767055388,639.5867237622386,639.5867237622386,-9.221470808280857,-9.221470808280857,-9.221470808280857,-9.221470808280857,-9.221470808280857,-9.221470808280857,0.0,0.0,0.0,630.3652529539578
2024-06-11,639.3738143852115,584.9753082649527,671.2812852904148,639.3738143852115,639.3738143852115,-10.175177444043078,-10.175177444043078,-10.175177444043078,-10.175177444043078,-10.175177444043078,-10.175177444043078,0.0,0.0,0.0,629.1986369411684
2024-06-12,639.1609050081845,583.5848209519646,673.6518426443549,639.1609050081845,639.1609050081845,-9.413089131763837,-9.413089131763837,-9.413089131763837,-9.413089131763837,-9.413089131763837,-9.413089131763837,0.0,0.0,0.0,629.7478158764206
2024-06-13,638.9479956311576,586.9735307139995,671.911418978594,638.9479956311576,638.9479956311576,-9.276227400066508,-9.276227400066508,-9.276227400066508,-9.276227400066508,-9.276227400066508,-9.276227400066508,0.0,0.0,0.0,629.671768231091
2024-06-14,638.7350862541305,589.6180299475561,673.8280838001845,638.7350862541305,638.7350862541305,-9.394098930901816,-9.394098930901816,-9.394098930901816,-9.394098930901816,-9.394098930901816,-9.394098930901816,0.0,0.0,0.0,629.3409873232287
2024-06-17,638.0963581230494,585.4165085847503,673.3090023116004,638.0963581230494,638.0963581230494,-9.221470808302339,-9.221470808302339,-9.221470808302339,-9.221470808302339,-9.221470808302339,-9.221470808302339,0.0,0.0,0.0,628.8748873147471
2024-06-18,637.8834487460224,584.1126766122677,672.4490738654789,637.8834487460224,637.8834487460224,-10.175177444062667,-10.175177444062667,-10.175177444062667,-10.175177444062667,-10.175177444062667,-10.175177444062667,0.0,0.0,0.0,627.7082713019597
2024-06-19,637.6705393689954,585.4885809664255,671.7331209961916,637.6705393689954,637.6705393689954,-9.413089131728873,-9.413089131728873,-9.413089131728873,-9.413089131728873,-9.413089131728873,-9.413089131728873,0.0,0.0,0.0,628.2574502372665
2024-06-20,637.4576299919684,584.8642388040084,672.7428792985436,637.4576299919684,637.4576299919684,-9.276227399997163,-9.276227399997163,-9.276227399997163,-9.276227399997163,-9.276227399997163,-9.276227399997163,0.0,0.0,0.0,628.1814025919712
2024-06-21,637.2447206149412,585.8038094605374,669.4627769191535,637.2447206149412,637.2447206149412,-9.394098930877222,-9.394098930877222,-9.394098930877222,-9.394098930877222,-9.394098930877222,-9.394098930877222,0.0,0.0,0.0,627.850621684064
2024-06-24,636.6059924838603,585.6235534788865,668.2838111786515,636.6059924838603,636.6059924838603,-9.221470808323817,-9.221470808323817,-9.221470808323817,-9.221470808323817,-9.221470808323817,-9.221470808323817,0.0,0.0,0.0,627.3845216755365
2024-06-25,636.393083106833,584.0616457661005,669.1382029376229,636.393083106833,636.393083106833,-10.175177444000278,-10.175177444000278,-10.175177444000278,-10.175177444000278,-10.175177444000278,-10.175177444000278,0.0,0.0,0.0,626.2179056628328
2024-06-26,636.1801737298061,583.0528861847577,669.3387809066464,636.1801737298061,636.1801737298061,-9.413089131797227,-9.413089131797227,-9.413089131797227,-9.413089131797227,-9.413089131797227,-9.413089131797227,0.0,0.0,0.0,626.7670845980089
2024-06-27,635.9672643527791,585.0430515883396,668.0351456616868,635.9672643527791,635.9672643527791,-9.276227400139351,-9.276227400139351,-9.276227400139351,-9.276227400139351,-9.276227400139351,-9.276227400139351,0.0,0.0,0.0,626.6910369526398
2024-06-28,635.7543549757521,582.2138686100791,670.3400926214028,635.7543549757521,635.7543549757521,-9.394098930852628,-9.394098930852628,-9.394098930852628,-9.394098930852628,-9.394098930852628,-9.394098930852628,0.0,0.0,0.0,626.3602560448995
2024-07-01,635.115626844671,580.2560062763168,671.737192568635,635.115626844671,635.115626844671,-9.22147080838686,-9.22147080838686,-9.22147080838686,-9.22147080838686,-9.22147080838686,-9.22147080838686,0.0,0.0,0.0,625.8941560362842
2024-07-02,634.9027174676439,580.29783831382,671.3114377622541,634.9027174676439,634.9027174676439,-10.175177444018297,-10.175177444018297,-10.175177444018297,-10.175177444018297,-10.175177444018297,-10.175177444018297,0.0,0.0,0.0,624.7275400236256
2024-07-03,634.689808090617,581.5808594885439,667.0979690809286,634.689808090617,634.689808090617,-9.41308913186558,-9.41308913186558,-9.41308913186558,-9.41308913186558,-9.41308913186558,-9.41308913186558,0.0,0.0,0.0,625.2767189587514
2024-07-04,634.47689871359,582.1732144271449,666.1833505341949,634.47689871359,634.47689871359,-9.276227400002014,-9.276227400002014,-9.276227400002014,-9.276227400002014,-9.276227400002014,-9.276227400002014,0.0,0.0,0.0,625.200671313588
2024-07-05,634.263989336563,579.2680994310372,670.9735258643608,634.263989336563,634.263989336563,-9.394098930828031,-9.394098930828031,-9.394098930828031,-9.394098930828031,-9.394098930828031,-9.394098930828031,0.0,0.0,0.0,624.869890405735
2024-07-08,633.6252612054819,579.3932831071567,665.5892644716635,633.6252612054819,633.6252612054819,-9.221470808366773,-9.221470808366773,-9.221470808366773,-9.221470808366773,-9.221470808366773,-9.221470808366773,0.0,0.0,0.0,624.4037903971151
2024-07-09,633.4123518284548,580.9038422772358,665.7003524916911,633.4123518284548,633.4123518284548,-10.175177444118289,-10.175177444118289,-10.175177444118289,-10.175177444118289,-10.175177444118289,-10.175177444118289,0.0,0.0,0.0,623.2371743843365
2024-07-10,633.1994424514279,581.8483132878654,665.0290906319328,633.1994424514279,633.1994424514279,-9.4130891317273,-9.4130891317273,-9.4130891317273,-9.4130891317273,-9.4130891317273,-9.4130891317273,0.0,0.0,0.0,623.7863533197007
2024-07-11,632.9865330744007,578.4179660888009,667.617108167057,632.9865330744007,632.9865330744007,-9.276227400038438,-9.276227400038438,-9.276227400038438,-9.276227400038438,-9.276227400038438,-9.276227400038438,0.0,0.0,0.0,623.7103056743622
2024-07-12,632.7736236973738,580.3595809374448,669.8719563444287,632.7736236973738,632.7736236973738,-9.394098930890701,-9.394098930890701,-9.394098930890701,-9.394098930890701,-9.394098930890701,-9.394098930890701,0.0,0.0,0.0,623.3795247664831
2024-07-15,632.1348955662926,579.4076224973862,663.9783895264761,632.1348955662926,632.1348955662926,-9.221470808259413,-9.221470808259413,-9.221470808259413,-9.221470808259413,-9.221470808259413,-9.221470808259413,0.0,0.0,0.0,622.9134247580332
2024-07-16,631.9219861892656,576.9031643350088,663.8462874141502,631.9219861892656,631.9219861892656,-10.175177444136308,-10.175177444136308,-10.175177444136308,-10.175177444136308,-10.175177444136308,-10.175177444136308,0.0,0.0,0.0,621.7468087451292
2024-07-17,631.7090768122385,578.201012702453,666.3285280792417,631.7090768122385,631.7090768122385,-9.413089131795656,-9.413089131795656,-9.413089131795656,-9.413089131795656,-9.413089131795656,-9.413089131795656,0.0,0.0,0.0,622.2959876804429
2024-07-18,631.4961674352115,576.8010785931065,663.4341046053913,631.4961674352115,631.4961674352115,-9.276227399969093,-9.276227399969093,-9.276227399969093,-9.276227399969093,-9.276227399969093,-9.276227399969093,0.0,0.0,0.0,622.2199400352424
2024-07-19,631.2832580581846,580.4065022452957,664.9038738233809,631.2832580581846,631.2832580581846,-9.394098930778837,-9.394098930778837,-9.394098930778837,-9.394098930778837,-9.394098930778837,-9.394098930778837,0.0,0.0,0.0,621.8891591274058
2024-07-22,630.6445299271035,576.3513706671291,664.2607091391703,630.6445299271035,630.6445299271035,-9.221470808280891,-9.221470808280891,-9.221470808280891,-9.221470808280891,-9.221470808280891,-9.221470808280891,0.0,0.0,0.0,621.4230591188226
2024-07-23,630.4316205500764,575.8480305715339,661.7063986493418,630.4316205500764,630.4316205500764,-10.175177444073922,-10.175177444073922,-10.175177444073922,-10.175177444073922,-10.175177444073922,-10.175177444073922,0.0,0.0,0.0,620.2564431060025
2024-07-24,630.2187111730494,579.2739027662232,665.9979833603867,630.2187111730494,630.2187111730494,-9.413089131760687,-9.413089131760687,-9.413089131760687,-9.413089131760687,-9.413089131760687,-9.413089131760687,0.0,0.0,0.0,620.8056220412888
2024-07-25,630.0058017960223,577.7889065857138,660.9317027945689,630.0058017960223,630.0058017960223,-9.276227399899748,-9.276227399899748,-9.276227399899748,-9.276227399899748,-9.276227399899748,-9.276227399899748,0.0,0.0,0.0,620.7295743961225
2024-07-26,629.7928924189954,575.6281029114139,660.7265331449582,629.7928924189954,629.7928924189954,-9.39409893086756,-9.39409893086756,-9.39409893086756,-9.39409893086756,-9.39409893086756,-9.39409893086756,0.0,0.0,0.0,620.3987934881278
2024-07-29,629.1541642879142,572.6296488197802,659.9198244244699,629.1541642879142,629.1541642879142,-9.221470808343938,-9.221470808343938,-9.221470808343938,-9.221470808343938,-9.221470808343938,-9.221470808343938,0.0,0.0,0.0,619.9326934795703
2024-07-30,628.9412549108873,571.5364266191992,658.0296980183501,628.9412549108873,628.9412549108873,-10.175177444091938,-10.175177444091938,-10.175177444091938,-10.175177444091938,-10.175177444091938,-10.175177444091938,0.0,0.0,0.0,618.7660774667954
2024-07-31,628.7283455338602,578.6762526769048,662.0718804168056,628.7283455338602,628.7283455338602,-9.413089131788755,-9.413089131788755,-9.413089131788755,-9.413089131788755,-9.413089131788755,-9.413089131788755,0.0,0.0,0.0,619.3152564020714
2024-08-01,628.5154361568332,576.8559686815399,663.9521302296312,628.5154361568332,628.5154361568332,-9.276227400041936,-9.276227400041936,-9.276227400041936,-9.276227400041936,-9.276227400041936,-9.276227400041936,0.0,0.0,0.0,619.2392087567912
2024-08-02,628.3025267798063,575.370288818813,664.6742092592326,628.3025267798063,628.3025267798063,-9.394098930755694,-9.394098930755694,-9.394098930755694,-9.394098930755694,-9.394098930755694,-9.394098930755694,0.0,0.0,0.0,618.9084278490506
2024-08-05,627.663798648725,575.846438829568,662.0772652199315,627.663798648725,627.663798648725,-9.22147080840698,-9.22147080840698,-9.22147080840698,-9.22147080840698,-9.22147080840698,-9.22147080840698,0.0,0.0,0.0,618.4423278403181
2024-08-06,627.4508892716981,573.795492205465,658.5401209314231,627.4508892716981,627.4508892716981,-10.175177444029554,-10.175177444029554,-10.175177444029554,-10.175177444029554,-10.175177444029554,-10.175177444029554,0.0,0.0,0.0,617.2757118276685
2024-08-07,627.2379798946711,574.0927225150365,662.6444047213372,627.2379798946711,627.2379798946711,-9.413089131753793,-9.413089131753793,-9.413089131753793,-9.413089131753793,-9.413089131753793,-9.413089131753793,0.0,0.0,0.0,617.8248907629172
2024-08-08,627.025070517644,571.0722686149569,663.0353155457206,627.025070517644,627.025070517644,-9.276227399972594,-9.276227399972594,-9.276227399972594,-9.276227399972594,-9.276227399972594,-9.276227399972594,0.0,0.0,0.0,617.7488431176714
2024-08-09,626.8121611406169,573.4581058873125,662.328171086474,626.8121611406169,626.8121611406169,-9.394098930818366,-9.394098930818366,-9.394098930818366,-9.394098930818366,-9.394098930818366,-9.394098930818366,0.0,0.0,0.0,617.4180622097986
2024-08-12,626.1734330095359,572.9785530430199,662.2905827412577,626.1734330095359,626.1734330095359,-9.221470808174931,-9.221470808174931,-9.221470808174931,-9.221470808174931,-9.221470808174931,-9.221470808174931,0.0,0.0,0.0,616.951962201361
2024-08-13,625.960523632509,572.8310780259818,660.4708207958248,625.960523632509,625.960523632509,-10.175177444127977,-10.175177444127977,-10.175177444127977,-10.175177444127977,-10.175177444127977,-10.175177444127977,0.0,0.0,0.0,615.785346188381
2024-08-14,625.7476142554817,571.0146942219294,661.7219670979568,625.7476142554817,625.7476142554817,-9.413089131822147,-9.413089131822147,-9.413089131822147,-9.413089131822147,-9.413089131822147,-9.413089131822147,0.0,0.0,0.0,616.3345251236595
2024-08-15,625.5347048784548,569.8091021912081,659.8430342610076,625.5347048784548,625.5347048784548,-9.276227400009015,-9.276227400009015,-9.276227400009015,-9.276227400009015,-9.276227400009015,-9.276227400009015,0.0,0.0,0.0,616.2584774784458
2024-08-16,625.3217955014277,573.6683199534923,660.7527210801097,625.3217955014277,625.3217955014277,-9.394098930819824,-9.394098930819824,-9.394098930819824,-9.394098930819824,-9.394098930819824,-9.394098930819824,0.0,0.0,0.0,615.9276965706078
2024-08-19,624.6830673703466,571.3107387290597,655.3248126605231,624.6830673703466,624.6830673703466,-9.221470808196408,-9.221470808196408,-9.221470808196408,-9.221470808196408,-9.221470808196408,-9.221470808196408,0.0,0.0,0.0,615.4615965621502
2024-08-20,624.4701579933197,570.214692358781,658.2395569860213,624.4701579933197,624.4701579933197,-10.17517744406559,-10.17517744406559,-10.17517744406559,-10.17517744406559,-10.17517744406559,-10.17517744406559,0.0,0.0,0.0,614.2949805492541
2024-08-21,624.2572486162926,570.3823799457679,660.5197145540182,624.2572486162926,624.2572486162926,-9.413089131787176,-9.413089131787176,-9.413089131787176,-9.413089131787176,-9.413089131787176,-9.413089131787176,0.0,0.0,0.0,614.8441594845054
2024-08-22,624.0443392392657,570.7169033146432,660.2512105027486,624.0443392392657,624.0443392392657,-9.276227399977445,-9.276227399977445,-9.276227399977445,-9.276227399977445,-9.276227399977445,-9.276227399977445,0.0,0.0,0.0,614.7681118392883
